student_id,paper_id,subject,knowledge_point,is_mastered,judge_time
S069,4QJRWMr66Q1H1hlw,数学,判断是否为同一集合,已掌握,2025-09-18 21:00:56
S069,4QJRWMr66Q1H1hlw,数学,根据元素与集合的关系求参数,已掌握,2025-09-18 21:00:56
S069,4QJRWMr66Q1H1hlw,数学,常用数集或数集关系应用,已掌握,2025-09-18 21:00:56
S069,4QJRWMr66Q1H1hlw,数学,利用集合元素的互异性求参数,已掌握,2025-09-18 21:00:56
S069,4QJRWMr66Q1H1hlw,数学,利用集合中元素的性质求集合元素个数,已掌握,2025-09-18 21:00:56
S069,4QJRWMr66Q1H1hlw,数学,集合元素互异性的应用,已掌握,2025-09-18 21:00:56
S069,4QJRWMr66Q1H1hlw,数学,判断元素与集合的关系,已掌握,2025-09-18 21:00:56
S069,4QJRWMr66Q1H1hlv,数学,一元一次方程的解法,已掌握,2025-09-17 13:01:42
S069,4QJRWMr66Q1H1hlv,数学,绝对值,已掌握,2025-09-17 13:01:42
S069,4QJRWMr66Q1H1hlv,数学,合并同类项,已掌握,2025-09-17 13:01:42
S069,4QJRWMr66Q1H1hlv,数学,合并同类项,已掌握,2025-09-28 14:33:10
S069,4QJRWMr66Q1H1hlv,数学,有理数的运算,已掌握,2025-09-28 14:33:10
S069,4QJRWMr66Q1H1hlv,数学,绝对值,已掌握,2025-09-28 14:33:10
S069,57289602,英语,词汇辨析,已掌握,2025-09-09 15:33:14
S069,57289602,英语,阅读理解技巧,已掌握,2025-09-09 15:33:14
S069,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-14 11:23:28
S069,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-14 11:23:28
S069,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-14 11:23:28
S069,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-14 11:23:28
S070,4QJRWEgazpntqibL,语文,文言文翻译,已掌握,2025-09-30 07:27:54
S070,4QJRWEgazpntqibL,语文,诗词鉴赏手法,已掌握,2025-09-30 07:27:54
S070,4QJRWEgazpntqibL,语文,记叙文阅读理解,已掌握,2025-09-30 07:27:54
S070,4QJRWEgazpntqibL,语文,诗词鉴赏手法,已掌握,2025-09-30 07:27:54
S070,4QJRWEgazoLY6kDf,语文,文言文翻译,已掌握,2025-09-25 15:30:53
S070,4QJRWEgazoLY6kDf,语文,诗词鉴赏手法,已掌握,2025-09-25 15:30:53
S070,39620905,数学,有理数的运算,已掌握,2025-09-04 11:49:16
S070,39620905,数学,一元一次方程的解法,已掌握,2025-09-04 11:49:16
S070,39620905,数学,合并同类项,已掌握,2025-09-04 11:49:16
S070,4QJRWMr66Q1H1hlv,数学,绝对值,已掌握,2025-09-21 19:31:29
S070,4QJRWMr66Q1H1hlv,数学,一元一次方程的解法,已掌握,2025-09-21 19:31:29
S070,4QJRWMr66Q1H1hlv,数学,合并同类项,已掌握,2025-09-21 19:31:29
S070,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-04 18:16:28
S070,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-04 18:16:28
S070,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-04 18:16:28
S070,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-04 18:16:28
S070,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-04 18:16:28
S070,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-04 18:16:28
S070,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-04 18:16:28
S070,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-04 18:16:28
S070,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-04 18:16:28
S070,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-04 18:16:28
S070,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-04 18:16:28
S070,HChMkIi5r8qg61pOeqIx,英语,there be句型,已掌握,2025-09-18 12:42:51
S070,HChMkIi5r8qg61pOeqIx,英语,一般现在时,已掌握,2025-09-18 12:42:51
S071,52530263,语文,记叙文阅读理解,已掌握,2025-09-15 13:16:00
S071,52530263,语文,诗词鉴赏手法,已掌握,2025-09-15 13:16:00
S071,4QJRWMr66Q1H1hlv,数学,有理数的运算,已掌握,2025-09-01 12:08:02
S071,4QJRWMr66Q1H1hlv,数学,一元一次方程的解法,已掌握,2025-09-01 12:08:02
S071,HChMkIgzL4HNTpIE0RCV,数学,合并同类项,已掌握,2025-09-19 18:39:53
S071,HChMkIgzL4HNTpIE0RCV,数学,有理数的运算,已掌握,2025-09-19 18:39:53
S071,4QJRWMr66Q1H1hlw,数学,根据集合中元素的个数求参数,已掌握,2025-09-20 11:01:47
S071,4QJRWMr66Q1H1hlw,数学,根据集合相等关系进行计算,未掌握,2025-09-20 11:01:47
S071,4QJRWMr66Q1H1hlw,数学,判断元素能否构成集合,已掌握,2025-09-20 11:01:47
S071,4QJRWMr66Q1H1hlw,数学,判断是否为同一集合,已掌握,2025-09-20 11:01:47
S071,4QJRWMr66Q1H1hlw,数学,根据元素与集合的关系求参数,已掌握,2025-09-20 11:01:47
S071,4QJRWMr66Q1H1hlw,数学,常用数集或数集关系应用,已掌握,2025-09-20 11:01:47
S071,4QJRWMr66Q1H1hlw,数学,利用集合元素的互异性求参数,已掌握,2025-09-20 11:01:47
S071,4QJRWMr66Q1H1hlw,数学,利用集合中元素的性质求集合元素个数,已掌握,2025-09-20 11:01:47
S071,4QJRWMr66Q1H1hlw,数学,集合元素互异性的应用,已掌握,2025-09-20 11:01:47
S071,4QJRWMr66Q1H1hlw,数学,判断元素与集合的关系,已掌握,2025-09-20 11:01:47
S071,57792444,英语,there be句型,未掌握,2025-09-10 08:26:13
S071,57792444,英语,阅读理解技巧,已掌握,2025-09-10 08:26:13
S071,46051328,英语,一般现在时,已掌握,2025-09-15 12:04:52
S071,46051328,英语,there be句型,已掌握,2025-09-15 12:04:52
S071,46051328,英语,阅读理解技巧,已掌握,2025-09-15 12:04:52
S071,46051328,英语,词汇辨析,已掌握,2025-09-15 12:04:52
S071,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-18 16:35:08
S071,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-18 16:35:08
S071,HChMkIi5r8qg61pOeqIx,英语,词汇辨析,已掌握,2025-09-25 16:20:11
S071,HChMkIi5r8qg61pOeqIx,英语,一般现在时,已掌握,2025-09-25 16:20:11
S071,HChMkIi5r8qg61pOeqIx,英语,there be句型,已掌握,2025-09-25 16:20:11
S072,57880201,语文,文言文翻译,已掌握,2025-09-25 13:45:40
S072,57880201,语文,诗词鉴赏手法,未掌握,2025-09-25 13:45:40
S072,4QJRWEgazpntqibL,语文,字词释义,已掌握,2025-09-20 19:00:32
S072,4QJRWEgazpntqibL,语文,文言文翻译,已掌握,2025-09-20 19:00:32
S072,4QJRWEgazpntqibL,语文,诗词鉴赏手法,未掌握,2025-09-20 19:00:32
S072,4QJRWEgazpntqibL,语文,文言文翻译,未掌握,2025-09-20 19:00:32
S072,4QJRWEgazpntqibL,语文,诗词鉴赏手法,已掌握,2025-09-20 19:00:32
S072,4QJRWEgazpYYKfKh,语文,文言文翻译,已掌握,2025-09-10 08:00:17
S072,4QJRWEgazpYYKfKh,语文,诗词鉴赏手法,已掌握,2025-09-10 08:00:17
S072,4QJRWEgazpYYKfKh,语文,记叙文阅读理解,未掌握,2025-09-10 08:00:17
S072,4QJRWEgazpYYKfKh,语文,诗词鉴赏手法,未掌握,2025-09-10 08:00:17
S072,4QJRWEgazpYYKfKh,语文,记叙文阅读理解,已掌握,2025-09-10 08:00:17
S072,4QJRWEgazpYYKfKh,语文,记叙文阅读理解,未掌握,2025-09-10 08:00:17
S072,4QJRWEgazpYYKfKh,语文,字词释义,已掌握,2025-09-10 08:00:17
S072,4QJRWEgazoLY6kDf,语文,文言文翻译,已掌握,2025-09-04 18:57:36
S072,4QJRWEgazoLY6kDf,语文,字词释义,已掌握,2025-09-04 18:57:36
S072,4QJRWEgazoLY6kDf,语文,诗词鉴赏手法,已掌握,2025-09-04 18:57:36
S072,4QJRWEgazpntqibL,语文,文言文翻译,未掌握,2025-09-20 19:00:32
S072,4QJRWEgazpntqibL,语文,记叙文阅读理解,已掌握,2025-09-20 19:00:32
S072,4QJRWEgazoLY6kDf,语文,字词释义,已掌握,2025-09-04 18:57:36
S072,4QJRWEgazoLY6kDf,语文,文言文翻译,已掌握,2025-09-04 18:57:36
S072,4QJRWEgazoLY6kDf,语文,记叙文阅读理解,已掌握,2025-09-04 18:57:36
S072,4QJRWEgazpntqibL,语文,文言文翻译,已掌握,2025-09-20 19:00:32
S072,4QJRWEgazpntqibL,语文,字词释义,已掌握,2025-09-20 19:00:32
S072,4QJRWEgazpntqibL,语文,诗词鉴赏手法,未掌握,2025-09-20 19:00:32
S072,4QJRWEgazoLY6kDf,语文,记叙文阅读理解,已掌握,2025-09-04 18:57:36
S072,4QJRWEgazoLY6kDf,语文,诗词鉴赏手法,已掌握,2025-09-04 18:57:36
S072,4QJRWEgazpntqibL,语文,诗词鉴赏手法,未掌握,2025-09-20 19:00:32
S072,4QJRWEgazpntqibL,语文,文言文翻译,已掌握,2025-09-20 19:00:32
S072,4QJRWEgazpntqibL,语文,记叙文阅读理解,已掌握,2025-09-20 19:00:32
S072,4QJRWEgazpntqibL,语文,字词释义,已掌握,2025-09-20 19:00:32
S072,4QJRWEgazpYYKfKh,语文,字词释义,未掌握,2025-09-24 21:12:45
S072,4QJRWEgazpYYKfKh,语文,文言文翻译,已掌握,2025-09-24 21:12:45
S072,52555904,数学,合并同类项,已掌握,2025-09-13 18:57:35
S072,52555904,数学,一元一次方程的解法,未掌握,2025-09-13 18:57:35
S072,4QJRWMr66Q1H1hlv,数学,合并同类项,已掌握,2025-09-03 08:24:44
S072,4QJRWMr66Q1H1hlv,数学,绝对值,已掌握,2025-09-03 08:24:44
S072,HChMkIgzL4HNTpIE0RCV,数学,合并同类项,已掌握,2025-09-15 09:34:43
S072,HChMkIgzL4HNTpIE0RCV,数学,绝对值,已掌握,2025-09-15 09:34:43
S072,30228294,英语,阅读理解技巧,已掌握,2025-09-25 19:53:47
S072,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-12 20:48:07
S072,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-12 20:48:07
S072,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-12 20:48:07
S072,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-12 20:48:07
S072,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-12 20:48:07
S072,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-12 20:48:07
S072,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-12 20:48:07
S072,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-25 07:48:38
S072,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-25 07:48:38
S073,4QJRWEgazpYYKfKh,语文,文言文翻译,已掌握,2025-09-03 19:04:16
S073,4QJRWEgazpYYKfKh,语文,诗词鉴赏手法,已掌握,2025-09-03 19:04:16
S073,4QJRWEgazpYYKfKh,语文,字词释义,已掌握,2025-09-03 19:04:16
S073,4QJRWEgazpYYKfKh,语文,诗词鉴赏手法,已掌握,2025-09-17 18:36:25
S073,4QJRWEgazpYYKfKh,语文,记叙文阅读理解,已掌握,2025-09-17 18:36:25
S073,4QJRWMr66Q1H1hlv,数学,有理数的运算,已掌握,2025-09-04 18:48:39
S073,4QJRWMr66Q1H1hlv,数学,一元一次方程的解法,已掌握,2025-09-04 18:48:39
S073,4QJRWMr66Q1H1hlv,数学,绝对值,未掌握,2025-09-04 18:48:39
S073,4QJRWMr66Q1H1hlv,数学,有理数的运算,未掌握,2025-09-18 07:38:50
S073,4QJRWMr66Q1H1hlv,数学,合并同类项,已掌握,2025-09-18 07:38:50
S073,4QJRWMr66Q1H1hlv,数学,有理数的运算,未掌握,2025-09-21 10:58:30
S073,4QJRWMr66Q1H1hlv,数学,合并同类项,已掌握,2025-09-21 10:58:30
S073,57289602,英语,阅读理解技巧,已掌握,2025-09-20 13:01:55
S073,57289602,英语,词汇辨析,已掌握,2025-09-20 13:01:55
S073,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-21 20:16:16
S073,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-21 20:16:16
S073,HChMkIi5r8qg61pOeqIx,英语,一般现在时,已掌握,2025-09-26 15:21:54
S073,HChMkIi5r8qg61pOeqIx,英语,词汇辨析,已掌握,2025-09-26 15:21:54
S074,4QJRWEgazoLY6kDf,语文,文言文翻译,已掌握,2025-09-02 11:12:53
S074,4QJRWEgazoLY6kDf,语文,记叙文阅读理解,已掌握,2025-09-02 11:12:53
S074,4QJRWEgazoLY6kDf,语文,诗词鉴赏手法,已掌握,2025-09-02 11:12:53
S074,4QJRWEgazpntqibL,语文,记叙文阅读理解,已掌握,2025-09-06 20:21:39
S074,4QJRWEgazpntqibL,语文,诗词鉴赏手法,未掌握,2025-09-06 20:21:39
S074,4QJRWEgazoLY6kDf,语文,记叙文阅读理解,已掌握,2025-09-16 12:04:36
S074,4QJRWEgazoLY6kDf,语文,文言文翻译,已掌握,2025-09-16 12:04:36
S074,4QJRWEgazoLY6kDf,语文,诗词鉴赏手法,已掌握,2025-09-16 12:04:36
S074,4QJRWEgazpntqibL,语文,记叙文阅读理解,已掌握,2025-09-22 15:43:26
S074,4QJRWEgazpntqibL,语文,字词释义,未掌握,2025-09-22 15:43:26
S074,56279659,数学,合并同类项,已掌握,2025-09-09 07:46:33
S074,56279659,数学,绝对值,已掌握,2025-09-09 07:46:33
S074,56279659,数学,有理数的运算,已掌握,2025-09-09 07:46:33
S074,4QJRWMr66Q1H1hlv,数学,合并同类项,已掌握,2025-09-22 18:35:15
S074,4QJRWMr66Q1H1hlv,数学,有理数的运算,已掌握,2025-09-22 18:35:15
S074,HChMkIgzL4HNTpIE0RCV,数学,有理数的运算,已掌握,2025-09-21 13:57:02
S074,HChMkIgzL4HNTpIE0RCV,数学,绝对值,已掌握,2025-09-21 13:57:02
S074,57792444,英语,阅读理解技巧,已掌握,2025-09-05 20:39:03
S074,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-30 17:05:29
S074,4QJRWEg0wdaiPol3,英语,词汇辨析,未掌握,2025-09-30 17:05:29
S074,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-30 17:05:29
S074,4QJRWEg0wdaiPol3,英语,there be句型,未掌握,2025-09-30 17:05:29
S074,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-30 17:05:29
S074,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-30 17:05:29
S074,4QJRWEg0wdaiPol3,英语,词汇辨析,未掌握,2025-09-30 17:05:29
S074,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-30 17:05:29
S074,4QJRWEg0wdaiPol3,英语,阅读理解技巧,未掌握,2025-09-30 17:05:29
S074,HChMkIi5r8qg61pOeqIx,英语,阅读理解技巧,已掌握,2025-09-19 09:28:42
S074,HChMkIi5r8qg61pOeqIx,英语,词汇辨析,已掌握,2025-09-19 09:28:42
S075,4QJRWEgazpntqibL,语文,记叙文阅读理解,已掌握,2025-09-19 12:06:03
S075,4QJRWEgazpntqibL,语文,诗词鉴赏手法,已掌握,2025-09-19 12:06:03
S075,4QJRWEgazpYYKfKh,语文,诗词鉴赏手法,已掌握,2025-09-20 18:40:35
S075,4QJRWEgazpYYKfKh,语文,字词释义,已掌握,2025-09-20 18:40:35
S075,4QJRWEgazpYYKfKh,语文,文言文翻译,已掌握,2025-09-20 18:40:35
S075,4QJRWMr66Q1H1hlw,数学,根据集合中元素的个数求参数,已掌握,2025-09-11 09:05:57
S075,4QJRWMr66Q1H1hlw,数学,根据集合相等关系进行计算,已掌握,2025-09-11 09:05:57
S075,4QJRWMr66Q1H1hlw,数学,判断元素能否构成集合,已掌握,2025-09-11 09:05:57
S075,4QJRWMr66Q1H1hlw,数学,判断是否为同一集合,已掌握,2025-09-11 09:05:57
S075,4QJRWMr66Q1H1hlw,数学,根据元素与集合的关系求参数,未掌握,2025-09-11 09:05:57
S075,4QJRWMr66Q1H1hlw,数学,常用数集或数集关系应用,已掌握,2025-09-11 09:05:57
S075,4QJRWMr66Q1H1hlw,数学,利用集合元素的互异性求参数,已掌握,2025-09-11 09:05:57
S075,4QJRWMr66Q1H1hlw,数学,利用集合中元素的性质求集合元素个数,已掌握,2025-09-11 09:05:57
S075,4QJRWMr66Q1H1hlw,数学,集合元素互异性的应用,已掌握,2025-09-11 09:05:57
S075,4QJRWMr66Q1H1hlw,数学,判断元素与集合的关系,已掌握,2025-09-11 09:05:57
S075,4QJRWMr66Q1H1hlv,数学,有理数的运算,已掌握,2025-09-19 11:29:37
S075,4QJRWMr66Q1H1hlv,数学,一元一次方程的解法,已掌握,2025-09-19 11:29:37
S075,4QJRWMr66Q1H1hlv,数学,合并同类项,已掌握,2025-09-19 11:29:37
S075,46051328,英语,一般现在时,已掌握,2025-09-03 07:41:29
S075,46051328,英语,阅读理解技巧,已掌握,2025-09-03 07:41:29
S075,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-01 12:06:30
S075,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-01 12:06:30
S075,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-01 12:06:30
S075,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-01 12:06:30
S075,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-01 12:06:30
S075,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-01 12:06:30
S075,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-01 12:06:30
S075,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-01 12:06:30
S075,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-01 12:06:30
S075,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-01 12:06:30
S075,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-01 12:06:30
S075,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-01 12:06:30
S075,4QJRWEfW1UXGZqfw,科学,物质的变化,已掌握,2025-09-20 11:41:06
S075,4QJRWEfW1UXGZqfw,科学,力与运动,已掌握,2025-09-20 11:41:06
S075,4QJRWEfZYbcbSQwN,生物,微生物的培养与应用综合,已掌握,2025-09-24 19:59:32
S075,4QJRWEfZYbcbSQwN,生物,分解纤维素的微生物的分离,已掌握,2025-09-24 19:59:32
S075,4QJRWEfZYbcbSQwN,生物,土壤中分解尿素的细菌的分离与计数,已掌握,2025-09-24 19:59:32
S075,4QJRWEfZYbcbSQwN,生物,显微镜直接计数,已掌握,2025-09-24 19:59:32
S075,4QJRWEfZYbcbSQwN,生物,其他微生物的分离与计数,已掌握,2025-09-24 19:59:32
S077,52530263,语文,文言文翻译,已掌握,2025-09-24 13:06:23
S077,52530263,语文,记叙文阅读理解,已掌握,2025-09-24 13:06:23
S077,52530263,语文,诗词鉴赏手法,已掌握,2025-09-24 13:06:23
S077,4QJRWEgazpntqibL,语文,诗词鉴赏手法,已掌握,2025-09-28 09:05:26
S077,4QJRWEgazpntqibL,语文,字词释义,已掌握,2025-09-28 09:05:26
S077,4QJRWMr66Q1H1hlw,数学,根据集合中元素的个数求参数,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,根据集合相等关系进行计算,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,判断元素能否构成集合,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,判断是否为同一集合,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,根据元素与集合的关系求参数,未掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,常用数集或数集关系应用,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,利用集合元素的互异性求参数,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,利用集合中元素的性质求集合元素个数,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,集合元素互异性的应用,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,判断元素与集合的关系,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,根据集合中元素的个数求参数,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,根据集合相等关系进行计算,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,判断元素能否构成集合,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,判断是否为同一集合,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,根据元素与集合的关系求参数,未掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,常用数集或数集关系应用,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,利用集合元素的互异性求参数,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,利用集合中元素的性质求集合元素个数,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,集合元素互异性的应用,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlw,数学,判断元素与集合的关系,已掌握,2025-09-24 20:12:13
S077,4QJRWMr66Q1H1hlv,数学,一元一次方程的解法,已掌握,2025-09-25 07:42:37
S077,4QJRWMr66Q1H1hlv,数学,绝对值,已掌握,2025-09-25 07:42:37
S077,57617884,英语,there be句型,未掌握,2025-09-25 15:19:47
S077,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-29 08:23:47
S077,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-29 08:23:47
S077,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-29 08:23:47
S077,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-29 08:23:47
S077,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-29 08:23:47
S077,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-29 08:23:47
S077,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-29 08:23:47
S077,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-29 08:23:47
S077,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-29 08:23:47
S077,4QJRWEfW1UXGZqfv,生物,细胞学说及其建立过程,已掌握,2025-09-24 16:54:00
S077,4QJRWEfW1UXGZqfv,生物,细胞是基本的生命系统,已掌握,2025-09-24 16:54:00
S077,4QJRWEfW1UXGZqfv,生物,病毒结构、分类和增殖,已掌握,2025-09-24 16:54:00
S077,4QJRWEfW1UXGZqfv,生物,生命活动与细胞的关系,已掌握,2025-09-24 16:54:00
S077,4QJRWEfW1UXGZqfv,生物,细胞学说及其建立过程,已掌握,2025-09-24 16:54:00
S077,4QJRWEfW1UXGZqfv,生物,细胞是基本的生命系统,已掌握,2025-09-24 16:54:00
S077,4QJRWEfW1UXGZqfv,生物,病毒结构、分类和增殖,已掌握,2025-09-24 16:54:00
S077,4QJRWEfW1UXGZqfv,生物,生命活动与细胞的关系,已掌握,2025-09-24 16:54:00
S077,4QJRWEfVYygoV1br,物理,已知物体运动情况判断参考系,已掌握,2025-09-13 16:37:50
S077,4QJRWEfVYygoV1br,物理,质点,已掌握,2025-09-13 16:37:50
S077,4QJRWEfVYygoV1br,物理,同一运动在不同参考系中的描述,已掌握,2025-09-13 16:37:50
S077,4QJRWEfVYygoV1br,物理,机械运动,已掌握,2025-09-13 16:37:50
S077,4QJRWEfVYygoV1br,物理,已知参考系判断物体运动情况,已掌握,2025-09-13 16:37:50
S077,4QJRWEgazpYYKfKh,科学,力与运动,已掌握,2025-09-19 07:50:17
S077,4QJRWMr6qRVQYnh7,科学,物质的变化,已掌握,2025-09-23 19:02:07
S077,4QJRWMr6qRVQYnh7,科学,力与运动,未掌握,2025-09-23 19:02:07
S077,4QJRWEfW1UXGZqfv,生物,细胞学说及其建立过程,已掌握,2025-09-24 16:54:00
S077,4QJRWEfW1UXGZqfv,生物,细胞是基本的生命系统,已掌握,2025-09-24 16:54:00
