student_id,paper_id,paper_name,subject,scene,is_submit,submit_time,total_questions,wrong_count,wrong_question_ids,correct_rate
S058,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/22 7:05,9,4,"10928920,10929107,10929122,10929350",0.5556
S058,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/22 7:05,9,3,"10928874,10929027,10929271",0.6667
S058,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,未交卷,2025/9/22 7:05,9,0,null,0
S058,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/22 7:05,9,3,"10928874,10929051,10929350",0.6667
S058,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,未交卷,2025/9/22 7:05,9,0,null,0
S058,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/22 7:05,9,4,"10928920,10929027,10929051,10929271",0.5556
S058,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/29 15:30,9,3,"10928874,10929107,10929271",0.6667
S058,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,未交卷,2025/9/26 11:41,5,0,null,0
S058,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/26 11:41,5,2,"10985598,10985681",0.6
S058,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/26 11:41,5,2,"10985578,10985632",0.6
S059,4QJRWEgazpntqibL,2 姓氏歌,语文,同步学在线练,已交卷,2025/9/26 9:44,5,1,10927892,0.8
S059,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,已交卷,2025/9/25 20:48,5,1,10927671,0.8
S059,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,已交卷,2025/9/25 20:48,5,1,10927826,0.8
S059,4QJRWEgazpntqibL,2 姓氏歌,语文,同步学在线练,已交卷,2025/9/25 17:42,5,1,10927921,0.8
S059,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/16 19:28,10,3,"10928218,10928306,10928386",0.7
S059,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,未交卷,2025/9/13 13:12,10,0,null,0
S059,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/13 13:12,10,2,"10928574,10928808",0.8
S059,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/13 13:12,10,1,10928743,0.9
S059,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,未交卷,2025/9/13 13:12,10,0,null,0
S059,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/13 13:12,10,1,10928827,0.9
S059,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/13 13:12,10,2,"10928699,10928827",0.8
S059,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/16 19:28,10,1,10927981,0.9
S059,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/13 13:12,10,2,"10928644,10928827",0.8
S059,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/13 13:12,10,2,"10928574,10928827",0.8
S059,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,未交卷,2025/9/16 19:28,10,0,null,0
S059,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,未交卷,2025/9/16 19:28,10,0,null,0
S059,HChMkIgzL4HNTpIE0RCV,利用函数性质比较大小,数学,升学备考-精准练题组在线练,已交卷,2025/9/16 10:22,5,1,10984833,0.8
S059,HChMkIgzL4HNYpriQGFb,构造函数比较大小,数学,升学备考-精准练题组在线练,已交卷,2025/9/23 15:27,5,1,10984962,0.8
S059,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/4 14:33,5,2,"10927098,10927137",0.6
S059,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/4 14:33,5,1,10927305,0.8
S059,4QJRWEfX8zNJw6Pv,2. 光电效应,物理,同步学在线练,已交卷,2025/9/16 11:24,10,4,"10926373,10926502,10926569,10926582",0.6
S059,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/29 15:18,5,1,10985499,0.8
S059,4QJRWEfW1UXGZqfw,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/13 13:29,4,0,null,1.0
S059,4QJRWEfZcQIv80V4,第1节 细胞生活的环境,生物,同步学在线练,已交卷,2025/9/7 12:08,6,1,10926969,0.8333
S059,4QJRWEfW1UXGZqfw,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/13 13:29,4,1,10926293,0.75
S059,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/26 11:50,4,0,null,1.0
S059,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,未交卷,2025/9/27 9:49,4,0,null,0
S059,4QJRWEfX8zNJw6Pv,2. 光电效应,历史,同步学在线练,已交卷,2025/9/16 11:24,10,2,"10926582,10926719",0.8
S059,4QJRWEgazoLY6kDf,1 春夏秋冬,历史,同步学在线练,已交卷,2025/9/21 19:54,5,1,10927457,0.8
S059,4QJRWEfW1UXGZqfv,知识点薄弱再练:细胞是基本的生命系统,历史,同步学薄弱再练,已交卷,2025/9/24 8:18,4,0,null,1.0
S059,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/3 13:23,9,4,"10929051,10929122,10929271,10929350",0.5556
S059,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,未交卷,2025/9/3 13:23,9,0,null,0
S059,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/30 14:28,5,3,"10985598,10985632,10985678",0.4
S059,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/30 14:28,5,3,"10985578,10985678,10985681",0.4
S059,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/30 14:28,5,3,"10985632,10985678,10985681",0.4
S060,4QJRWEgazpntqibL,2 姓氏歌,语文,同步学在线练,已交卷,2025/9/21 15:26,5,2,"10927850,10927892",0.6
S060,4QJRWEgazpntqibL,2 姓氏歌,语文,同步学在线练,未交卷,2025/9/23 7:58,5,0,null,0
S060,4QJRWEgazoLY6kDf,1 春夏秋冬,语文,同步学在线练,未交卷,2025/9/20 15:29,5,0,null,0
S060,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/11 11:27,10,4,"10928235,10928306,10928358,10928420",0.6
S060,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,未交卷,2025/9/12 18:00,10,0,null,0
S060,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/16 21:28,5,2,"10927098,10927159",0.6
S060,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,未交卷,2025/9/17 18:33,5,0,null,0
S060,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,已交卷,2025/9/15 10:32,5,3,"10925968,10926066,10926087",0.4
S060,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,已交卷,2025/9/15 10:32,5,2,"10926066,10926087",0.6
S060,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/23 19:22,5,2,"10985437,10985513",0.6
S060,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/23 19:22,5,2,"10985437,10985513",0.6
S060,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/23 19:22,5,2,"10985521,10985539",0.6
S060,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/23 19:22,5,1,10985539,0.8
S060,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,未交卷,2025/9/17 13:47,5,0,null,0
S060,4QJRWEfW1UXGZqfw,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/10 18:26,4,1,10926293,0.75
S060,4QJRWEfW1UXGZqfw,第1节 细胞是生命活动的基本单位,生物,同步学在线练,未交卷,2025/9/10 18:26,4,0,null,0
S060,4QJRWEfZYbcbSQwN,第2节（二）微生物的选择培养与计数,生物,同步学在线练,已交卷,2025/9/3 12:57,5,1,10926792,0.8
S060,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/2 20:52,4,1,10926227,0.75
S060,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/2 20:52,4,1,10926243,0.75
S060,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,未交卷,2025/9/2 20:52,4,0,null,0
S060,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/2 20:52,4,1,10926227,0.75
S060,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/16 11:35,4,1,10926243,0.75
S060,4QJRWEfZcQIv80V4,第1节 细胞生活的环境,生物,同步学在线练,已交卷,2025/9/28 12:08,6,2,"10926967,10927040",0.6667
S060,4QJRWEfZcQIv80V4,第1节 细胞生活的环境,生物,同步学在线练,未交卷,2025/9/30 9:36,6,0,null,0
S060,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,历史,同步学在线练,未交卷,2025/9/2 20:52,4,0,null,0
S060,4QJRWEg0wdaiPol3,Topic Talk,历史,同步学在线练,已交卷,2025/9/16 21:28,5,2,"10927052,10927098",0.6
S060,4QJRWEfZYbcbSQwN,第2节（二）微生物的选择培养与计数,历史,同步学在线练,已交卷,2025/9/3 12:57,5,1,10926784,0.8
S060,4QJRWEfZYbcbSQwN,第2节（二）微生物的选择培养与计数,历史,同步学在线练,已交卷,2025/9/3 12:57,5,1,10926836,0.8
S060,4QJRWEfZYbcbSQwN,第2节（二）微生物的选择培养与计数,历史,同步学在线练,已交卷,2025/9/21 14:15,5,2,"10926784,10926830",0.6
S060,HChMkIgzL4HNTpIE0RCV,利用函数性质比较大小,历史,升学备考-精准练题组在线练,已交卷,2025/9/29 15:34,5,1,10984912,0.8
S060,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/29 9:09,9,4,"10928874,10929027,10929107,10929350",0.5556
S060,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/29 9:09,9,3,"10928874,10929051,10929107",0.6667
S060,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,未交卷,2025/9/29 9:09,9,0,null,0
S060,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/30 14:17,9,2,"10929027,10929051",0.7778
S060,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/27 9:52,9,3,"10928874,10929051,10929271",0.6667
S060,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/29 9:09,9,4,"10929027,10929032,10929271,10929350",0.5556
S060,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,未交卷,2025/9/6 14:58,5,0,null,0
S061,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,未交卷,2025/9/30 8:56,5,0,null,0
S061,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,未交卷,2025/9/30 8:56,5,0,null,0
S061,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,已交卷,2025/9/30 8:56,5,0,null,1.0
S061,4QJRWEgazoLY6kDf,1 春夏秋冬,语文,同步学在线练,已交卷,2025/9/17 15:40,5,0,null,1.0
S061,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,已交卷,2025/9/30 8:56,5,0,null,1.0
S061,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,已交卷,2025/9/30 8:56,5,0,null,1.0
S061,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,未交卷,2025/9/21 11:33,10,0,null,0
S061,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/21 11:33,10,2,"10928386,10928420",0.8
S061,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,未交卷,2025/9/21 11:33,10,0,null,0
S061,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,未交卷,2025/9/3 12:56,10,0,null,0
S061,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,未交卷,2025/9/1 15:32,5,0,null,0
S061,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,已交卷,2025/9/17 9:02,5,2,"10925968,10926087",0.6
S061,4QJRWEfX8zNJw6Pv,2. 光电效应,物理,同步学在线练,已交卷,2025/9/12 21:42,10,5,"10926373,10926476,10926582,10926615,10926719",0.5
S061,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/17 15:02,5,1,10985499,0.8
S061,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,未交卷,2025/9/17 15:02,5,0,null,0
S061,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/17 15:02,5,2,"10985437,10985539",0.6
S061,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/17 15:02,5,1,10985521,0.8
S061,4QJRWEfZcQIv80V4,第1节 细胞生活的环境,生物,同步学在线练,已交卷,2025/9/15 9:52,6,1,10926980,0.8333
S061,4QJRWEfW1UXGZqfw,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/16 19:47,4,1,10926299,0.75
S061,4QJRWEfW1UXGZqfw,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/16 19:47,4,1,10926293,0.75
S061,4QJRWEgazoLY6kDf,1 春夏秋冬,历史,同步学在线练,已交卷,2025/9/17 15:40,5,1,10927621,0.8
S061,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,历史,同步学在线练,未交卷,2025/9/12 16:46,4,0,null,0
S061,4QJRWEfW1UXGZqfw,第1节 细胞是生命活动的基本单位,历史,同步学在线练,已交卷,2025/9/16 19:47,4,1,10926293,0.75
S061,4QJRWEfX8zNJw6Pv,2. 光电效应,历史,同步学在线练,已交卷,2025/9/12 21:42,10,2,"10926373,10926502",0.8
S061,4QJRWEfX8zNJw6Pv,2. 光电效应,历史,同步学在线练,已交卷,2025/9/25 16:42,10,3,"10926373,10926476,10926582",0.7
S061,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/12 7:09,9,3,"10928920,10929032,10929271",0.6667
S061,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/12 7:09,9,3,"10929032,10929107,10929122",0.6667
S061,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/12 7:09,9,3,"10928874,10928920,10929271",0.6667
S061,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/26 10:06,9,2,"10928874,10929051",0.7778
S061,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/27 14:58,9,3,"10929027,10929032,10929107",0.6667
S061,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,未交卷,2025/9/6 16:33,5,0,null,0
S061,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/6 16:33,5,1,10985678,0.8
S062,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,已交卷,2025/9/7 11:43,5,2,"10927671,10927769",0.6
S062,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,未交卷,2025/9/9 16:17,5,0,null,0
S062,4QJRWEgazoLY6kDf,1 春夏秋冬,语文,同步学在线练,已交卷,2025/9/29 10:11,5,2,"10927457,10927599",0.6
S062,4QJRWEgazoLY6kDf,1 春夏秋冬,语文,同步学在线练,未交卷,2025/9/29 10:11,5,0,null,0
S062,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,未交卷,2025/9/7 11:43,5,0,null,0
S062,4QJRWEgazpntqibL,2 姓氏歌,语文,同步学在线练,未交卷,2025/9/16 9:56,5,0,null,0
S062,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,已交卷,2025/9/7 11:43,5,1,10927671,0.8
S062,4QJRWEgazoLY6kDf,1 春夏秋冬,语文,同步学在线练,未交卷,2025/9/29 10:11,5,0,null,0
S062,4QJRWEgazoLY6kDf,1 春夏秋冬,语文,同步学在线练,已交卷,2025/9/29 10:11,5,2,"10927561,10927599",0.6
S062,4QJRWEgazpntqibL,2 姓氏歌,语文,同步学在线练,未交卷,2025/9/16 9:56,5,0,null,0
S062,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,已交卷,2025/9/7 11:43,5,2,"10927693,10927826",0.6
S062,4QJRWEgazpntqibL,2 姓氏歌,语文,同步学在线练,未交卷,2025/9/16 9:56,5,0,null,0
S062,4QJRWEgazoLY6kDf,1 春夏秋冬,语文,同步学在线练,已交卷,2025/9/29 10:11,5,2,"10927599,10927641",0.6
S062,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,未交卷,2025/9/23 17:29,5,0,null,0
S062,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/22 14:11,10,1,10928574,0.9
S062,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/9 7:07,10,1,10928420,0.9
S062,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,未交卷,2025/9/9 7:07,10,0,null,0
S062,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/4 10:24,5,2,"10927052,10927159",0.6
S062,4QJRWEfX8zNJw6Pv,2. 光电效应,物理,同步学在线练,已交卷,2025/9/16 12:27,10,3,"10926373,10926442,10926615",0.7
S062,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/26 15:49,5,2,"10985499,10985521",0.6
S062,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/8 20:29,4,1,10926227,0.75
S062,4QJRWEfZYbcbSQwN,第2节（二）微生物的选择培养与计数,生物,同步学在线练,已交卷,2025/9/8 9:18,5,1,10926792,0.8
S062,4QJRWEfW1UXGZqfw,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/24 19:03,4,1,10926293,0.75
S062,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,历史,同步学在线练,已交卷,2025/9/8 20:29,4,1,10926227,0.75
S062,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,历史,同步学在线练,未交卷,2025/9/10 9:37,4,0,null,0
S062,4QJRWEgazoLY6kDf,1 春夏秋冬,历史,同步学在线练,已交卷,2025/9/29 10:11,5,1,10927641,0.8
S062,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/23 21:54,9,2,"10928920,10929271",0.7778
S062,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/23 21:54,9,1,10928874,0.8889
S062,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/23 21:54,9,2,"10929271,10929350",0.7778
S062,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,未交卷,2025/9/17 11:57,9,0,null,0
S062,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/20 15:49,5,2,"10985578,10985598",0.6
S062,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/20 15:49,5,2,"10985598,10985678",0.6
S062,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,未交卷,2025/9/20 15:49,5,0,null,0
S062,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/20 15:49,5,2,"10985578,10985681",0.6
S062,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/20 15:49,5,2,"10985598,10985681",0.6
S062,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,未交卷,2025/9/20 15:49,5,0,null,0
S062,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/29 21:56,5,2,"10985578,10985598",0.6
S063,4QJRWEgazpntqibL,2 姓氏歌,语文,同步学在线练,已交卷,2025/9/12 9:59,5,1,10927850,0.8
S063,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/25 9:49,10,4,"10928715,10928770,10928808,10928827",0.6
S063,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/23 11:45,10,4,"10928218,10928291,10928358,10928531",0.6
S063,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/25 9:49,10,5,"10928574,10928634,10928644,10928715,10928743",0.5
S063,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,未交卷,2025/9/25 12:38,10,0,null,0
S063,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/7 10:31,5,2,"10927098,10927137",0.6
S063,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,未交卷,2025/9/9 8:46,5,0,null,0
S063,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,未交卷,2025/9/7 10:31,5,0,null,0
S063,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/7 10:31,5,2,"10927159,10927305",0.6
S063,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,未交卷,2025/9/7 10:31,5,0,null,0
S063,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,已交卷,2025/9/11 16:27,5,1,10925995,0.8
S063,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,未交卷,2025/9/13 10:16,5,0,null,0
S063,4QJRWEfX8zNJw6Pv,2. 光电效应,物理,同步学在线练,已交卷,2025/9/26 7:29,10,3,"10926549,10926615,10926719",0.7
S063,4QJRWEfX8zNJw6Pv,2. 光电效应,物理,同步学在线练,已交卷,2025/9/26 7:29,10,2,"10926502,10926549",0.8
S063,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,未交卷,2025/9/23 13:59,5,0,null,0
S063,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/23 13:59,5,1,10985513,0.8
S063,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/23 13:59,5,2,"10985437,10985513",0.6
S063,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/23 13:59,5,2,"10985437,10985513",0.6
S063,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,未交卷,2025/9/23 13:59,5,0,null,0
S063,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/23 13:59,5,1,10985513,0.8
S063,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/23 13:59,5,1,10985513,0.8
S063,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,未交卷,2025/9/24 19:24,5,0,null,0
S063,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/23 13:59,5,2,"10985513,10985521",0.6
S063,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,未交卷,2025/9/24 19:24,5,0,null,0
S063,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/19 19:02,5,2,"10985437,10985539",0.6
S063,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/30 12:19,5,1,10985539,0.8
S063,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/29 16:33,4,1,10926243,0.75
S063,4QJRWEfVYygoV1br,1. 质点　参考系,历史,同步学在线练,已交卷,2025/9/11 16:27,5,1,10925995,0.8
S063,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/17 8:27,9,4,"10929027,10929032,10929107,10929350",0.5556
S063,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/17 8:27,9,4,"10928874,10929027,10929051,10929271",0.5556
S063,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/17 8:27,9,3,"10928920,10929107,10929122",0.6667
S063,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/27 11:26,9,3,"10928920,10929107,10929350",0.6667
S063,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,未交卷,2025/9/29 12:57,9,0,null,0
S063,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/28 10:32,9,2,"10928874,10928920",0.7778
S063,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/24 7:34,5,2,"10985598,10985681",0.6
S063,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/24 7:34,5,2,"10985678,10985681",0.6
S063,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,未交卷,2025/9/24 20:04,5,0,null,0
S063,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/28 9:39,5,2,"10985678,10985681",0.6
